doi,regex_label,exemplar,alpha,pre,post,all,regex_inclusion,regex_exclusion,location_start,location_end,alpha_string,substring_between_cronbach_and_estimate,substring_immediately_before_estimate,substring_immediately_after_estimate,exclude_master,exclude_comparison_present,exclude_comparison_present_immediately_before_estimate,exclude_comparison_present_immediately_after_estimate,exclude_comparison_present_after_estimate,exclude_cutoff_present,exclude_range_present,exclude_p_present,exclude_significance_present,exclude_doi_present,exclude_psychometrika_present,exclude_odd_string_present
10.1037_h0095051,test-retest reliability,2,NA,hieve satisfactory levels of test-retest reliabili,"ty or internal consistency; however, all other subs","hieve satisfactory levels of test-retest reliability or internal consistency; however, all other subs",test(-| )retest reliabilit,none,28671,28692,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA
10.1037_h0095055,test-retest reliability,1,NA,ate internal consistency and test-retest reliabili,ty. it also was consistently correlated with the ot,ate internal consistency and test-retest reliability. it also was consistently correlated with the ot,test(-| )retest reliabilit,none,26794,26815,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095112,test-retest reliability,1,NA,"es of respondent groups
  8. test-retest reliabili","ty
  9. additional analyses
  10. discussion
  11. ","es of respondent groups
  8. test-retest reliability
  9. additional analyses
  10. discussion
  11. ",test(-| )retest reliabilit,none,1606,1627,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095112,test-retest reliability,2,NA,respondents to establish its test-retest reliabili,ty. demographic characteristics for the whole sampl,respondents to establish its test-retest reliability. demographic characteristics for the whole sampl,test(-| )retest reliabilit,none,7275,7296,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095112,test-retest reliability,3,NA,respondents to establish the test-retest reliabili,ty of the questionnaire. the mean test-retest inter,respondents to establish the test-retest reliability of the questionnaire. the mean test-retest inter,test(-| )retest reliabilit,none,9858,9879,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095112,test-retest reliability,4,NA," raq and its subscales

#### test-retest reliabili","ty

a new sample of 85 respondents, none of whom pr"," raq and its subscales

#### test-retest reliability

a new sample of 85 respondents, none of whom pr",test(-| )retest reliabilit,none,16805,16826,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095112,test-retest reliability,5,0.674,".2%) was over 61 years old.

test-retest reliabili","ty coefficients were .674 for the raq-7, .609 and .",".2%) was over 61 years old.

test-retest reliability coefficients were .674 for the raq-7, .609 and .",test(-| )retest reliabilit,none,17704,17725,.674,ty coefficients were ,ere ,4 for t,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095112,test-retest reliability,6,NA,internal consistency and its test-retest reliabili,"ty meet conventionally accepted standards, making t","internal consistency and its test-retest reliability meet conventionally accepted standards, making t",test(-| )retest reliabilit,none,22716,22737,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095142,test-retest reliability,1,0.82,s alpha was .93 and a 2-week test-retest reliabili,"ty was .82.

cantrill's ladder asks respondents to ","s alpha was .93 and a 2-week test-retest reliability was .82.

cantrill's ladder asks respondents to ",test(-| )retest reliabilit,none,9360,9381,.82,ty was ,was ,"2.

can",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095144,test-retest reliability,1,NA,from r = .73 to r = .83. the test-retest reliabili,ty coefficient of the qol.q was r = .87. the qol.q ,from r = .73 to r = .83. the test-retest reliability coefficient of the qol.q was r = .87. the qol.q ,test(-| )retest reliabilit,none,11551,11572,.87,ty coefficient of the qol.q was r = ,r = ,7. the ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095160,test-retest reliability,1,0.8,", the mastery subscale had a test-retest reliabili","ty of .80. furthermore, a split-hall test of intern",", the mastery subscale had a test-retest reliability of .80. furthermore, a split-hall test of intern",test(-| )retest reliabilit,none,15306,15327,.80,ty of , of ,0. furt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095180,test-retest reliability,1,NA," procedure
  4. results
  5. test-retest reliabili","ty
  6. inter-rater reliability
  7. internal consi"," procedure
  4. results
  5. test-retest reliability
  6. inter-rater reliability
  7. internal consi",test(-| )retest reliabilit,none,1826,1847,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,2,NA,"ific item.

results  


#### test-retest reliabili","ty

in order to assess test-retest reliability, all","ific item.

results  


#### test-retest reliability

in order to assess test-retest reliability, all",test(-| )retest reliabilit,none,21028,21049,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,3,NA,"iability

in order to assess test-retest reliabili","ty, all staff members who had completed the swfa tr","iability

in order to assess test-retest reliability, all staff members who had completed the swfa tr",test(-| )retest reliabilit,none,21072,21093,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,4,NA,"ce was zero.

discussion  


test-retest reliabili",ty estimates for the nine subscales of the slaton-w,"ce was zero.

discussion  


test-retest reliability estimates for the nine subscales of the slaton-w",test(-| )retest reliabilit,none,23239,23260,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,5,NA, are considered to have good test-retest reliabili,ty. the two scales with low test-retest reliability, are considered to have good test-retest reliability. the two scales with low test-retest reliability,test(-| )retest reliabilit,none,23489,23510,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,6,NA,ity. the two scales with low test-retest reliabili,"ty, physical health and institutional placement rep","ity. the two scales with low test-retest reliability, physical health and institutional placement rep",test(-| )retest reliabilit,none,23538,23559,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095180,test-retest reliability,7,NA,n ineffective way to measure test-retest reliabili,"ty.

inter-rater reliability estimates range from -","n ineffective way to measure test-retest reliability.

inter-rater reliability estimates range from -",test(-| )retest reliabilit,none,25467,25488,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095221,test-retest reliability,1,NA, trait measures demonstrated test-retest reliabili,"ty, and group differences between the schizophrenia"," trait measures demonstrated test-retest reliability, and group differences between the schizophrenia",test(-| )retest reliabilit,none,55592,55613,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095239,test-retest reliability,1,NA,"lity

temporal stability, or test-retest reliabili","ty, examines the extent to which a person's perform","lity

temporal stability, or test-retest reliability, examines the extent to which a person's perform",test(-| )retest reliabilit,none,15835,15856,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095293,test-retest reliability,1,NA,pate in an interobserver and test retest reliabili,ty study of the asi. spearman-brown and pearson cor,pate in an interobserver and test retest reliability study of the asi. spearman-brown and pearson cor,test(-| )retest reliabilit,none,24054,24075,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095371,test-retest reliability,1,NA, such individuals. method: a test-retest reliabili,ty study of the prism was conducted with 172 patien, such individuals. method: a test-retest reliability study of the prism was conducted with 172 patien,test(-| )retest reliabilit,none,35693,35714,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095402,test-retest reliability,1,NA,and found to have acceptable test-retest reliabili,"ty (n = 12, r = .91) and internal consistency (n = ","and found to have acceptable test-retest reliability (n = 12, r = .91) and internal consistency (n = ",test(-| )retest reliabilit,none,15509,15530,.91,"ty (n = 12, r = ",r = ,1) and ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095429,test-retest reliability,1,0.89," were established, including test-retest reliabili","ty (mean = 0.89), internal reliability (mean cronba"," were established, including test-retest reliability (mean = 0.89), internal reliability (mean cronba",test(-| )retest reliabilit,none,21138,21159,.89,ty (mean = 0, = 0,"9), int",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095445,test-retest reliability,1,NA,week period to determine its test-retest reliabili,ty. items endorsed by 50% of participants were amen,week period to determine its test-retest reliability. items endorsed by 50% of participants were amen,test(-| )retest reliabilit,none,11769,11790,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095445,test-retest reliability,2,NA, period at pretest to assess test-retest reliabili,ty. intraclass correlations determined test-retest , period at pretest to assess test-retest reliability. intraclass correlations determined test-retest ,test(-| )retest reliabilit,none,19738,19759,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095445,test-retest reliability,3,NA,lass correlations determined test-retest reliabili,ty to be moderate for the overall test score (.51; ,lass correlations determined test-retest reliability to be moderate for the overall test score (.51; ,test(-| )retest reliabilit,none,19798,19819,.51,ty to be moderate for the overall test score (,re (,1; ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095445,test-retest reliability,4,NA,ve been shown to have a high test-retest reliabili,ty and correlate well with third-party observations,ve been shown to have a high test-retest reliability and correlate well with third-party observations,test(-| )retest reliabilit,none,20300,20321,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095448,test-retest reliability,1,NA,"—ranged from .66 to .81, and test-retest reliabili",ty of the instrument ranged from .71 to .86. the su,"—ranged from .66 to .81, and test-retest reliability of the instrument ranged from .71 to .86. the su",test(-| )retest reliabilit,none,13362,13383,.71,ty of the instrument ranged from ,rom ,1 to .8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095465,test-retest reliability,1,NA,"ity (mclellan et al., 1980). test-retest reliabili","ty was good in the domains of family, alcohol, empl","ity (mclellan et al., 1980). test-retest reliability was good in the domains of family, alcohol, empl",test(-| )retest reliabilit,none,6446,6467,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095465,test-retest reliability,2,NA,nd legal domains showed poor test-retest reliabili,"ty in this sample, due in part to floor effects. an","nd legal domains showed poor test-retest reliability in this sample, due in part to floor effects. an",test(-| )retest reliabilit,none,6608,6629,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095465,test-retest reliability,3,NA,"sanz, j. c.et al. (1992) the test-retest reliabili",ty of standardized instruments among homeless perso,"sanz, j. c.et al. (1992) the test-retest reliability of standardized instruments among homeless perso",test(-| )retest reliabilit,none,43413,43434,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095475,test-retest reliability,1,NA,habilitation as well as good test-retest reliabili,ty when administered over a three month period to a,habilitation as well as good test-retest reliability when administered over a three month period to a,test(-| )retest reliabilit,none,16395,16416,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095517,test-retest reliability,1,NA,completed by the researcher. test-retest reliabili,ty of the instrument has been established (williams,completed by the researcher. test-retest reliability of the instrument has been established (williams,test(-| )retest reliabilit,none,11230,11251,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095517,test-retest reliability,2,NA,-iii-r (scid). ii. multisite test-retest reliabili,"ty. archives of general psychiatry, 49, 630–636.

*","-iii-r (scid). ii. multisite test-retest reliability. archives of general psychiatry, 49, 630–636.

*",test(-| )retest reliabilit,none,28428,28449,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095535,test-retest reliability,1,NA,e shortened ssq has adequate test-retest reliabili,ty and internal reliability (alpha = .90 to .93). t,e shortened ssq has adequate test-retest reliability and internal reliability (alpha = .90 to .93). t,test(-| )retest reliabilit,none,16009,16030,.90,ty and internal reliability (alpha = ,a = ,0 to .9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095536,test-retest reliability,1,NA,sed in the present research. test-retest reliabili,ty across the two times of measurement for the ise ,sed in the present research. test-retest reliability across the two times of measurement for the ise ,test(-| )retest reliabilit,none,23377,23398,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095536,test-retest reliability,2,0.71,fering from mental illness.” test-retest reliabili,"ty for the global attitude scores was .71.

**perce","fering from mental illness.” test-retest reliability for the global attitude scores was .71.

**perce",test(-| )retest reliabilit,none,23813,23834,.71,ty for the global attitude scores was ,was ,"1.

**p",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095593,test-retest reliability,1,0.72,"internal consistency of .67, test-retest reliabili","ty of .72, and interrater reliability of .79 to .95","internal consistency of .67, test-retest reliability of .72, and interrater reliability of .79 to .95",test(-| )retest reliabilit,none,18271,18292,.72,ty of , of ,"2, and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095595,test-retest reliability,1,0.91,"thony, 1991; velotta, 1989). test-retest reliabili","ty has been variable: .91 (theodorakopoulos, 1990);","thony, 1991; velotta, 1989). test-retest reliability has been variable: .91 (theodorakopoulos, 1990);",test(-| )retest reliabilit,none,13940,13961,.91,ty has been variable: ,le: ,1 (theo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095595,test-retest reliability,2,NA,".e., what is usually labeled test-retest reliabili",ty or stability) yielded 15 correlations ranging fr,".e., what is usually labeled test-retest reliability or stability) yielded 15 correlations ranging fr",test(-| )retest reliabilit,none,15180,15201,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095599,test-retest reliability,1,NA,nt validity. moderately high test-retest reliabili,ty and cronbach's alpha coefficients have been repo,nt validity. moderately high test-retest reliability and cronbach's alpha coefficients have been repo,test(-| )retest reliabilit,none,14094,14115,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0095678,test-retest reliability,1,0.88,25-item self-report measure. test-retest reliabili,ty studies have reported correlations of .88 over 5,25-item self-report measure. test-retest reliability studies have reported correlations of .88 over 5,test(-| )retest reliabilit,none,14750,14771,.88,ty studies have reported correlations of , of ,8 over ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10.1037_h0095678,test-retest reliability,2,NA,chosen that had demonstrated test-retest reliabili,"ty (that is, scores do not improve simply because o","chosen that had demonstrated test-retest reliability (that is, scores do not improve simply because o",test(-| )retest reliabilit,none,38322,38343,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA
10.1037_h0099273,test-retest reliability,1,NA,al consistency (α = .76) and test-retest reliabili,"ty (r = .89; murnen &amp; byrne, 1991). cronbach’s ","al consistency (α = .76) and test-retest reliability (r = .89; murnen &amp; byrne, 1991). cronbach’s ",test(-| )retest reliabilit,none,17395,17416,.89,ty (r = ,r = ,9; murn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
